,loss,r2_score,mae,root_mean_squared_error,val_loss,val_r2_score,val_mae,val_root_mean_squared_error
0,0.010781628079712391,0.4210784435272217,0.07242365181446075,0.1038346067070961,0.004236414097249508,0.7173084020614624,0.0456780381500721,0.06508774310350418
1,0.0033434920478612185,0.8187388181686401,0.042725756764411926,0.05782293528318405,0.0028447601944208145,0.8132284283638,0.036691464483737946,0.053336288779973984
2,0.0030741102527827024,0.8329271674156189,0.04049314931035042,0.05544465407729149,0.002701462246477604,0.8231382966041565,0.038120683282613754,0.051975589245557785
3,0.002967055421322584,0.8398883938789368,0.03968541696667671,0.05447068437933922,0.0030562214087694883,0.798645555973053,0.036686744540929794,0.05528309941291809
4,0.0028903973288834095,0.8443450331687927,0.03902321308851242,0.05376240611076355,0.0026638335548341274,0.8254901766777039,0.036805540323257446,0.051612336188554764
5,0.002839337568730116,0.8466106653213501,0.038624584674835205,0.05328542739152908,0.0031177131459116936,0.7942495942115784,0.038659535348415375,0.055836476385593414
6,0.002843892201781273,0.8465408682823181,0.0386258102953434,0.053328145295381546,0.002707927254959941,0.8224425315856934,0.039442408829927444,0.05203775316476822
7,0.0027748181018978357,0.8500603437423706,0.03805597871541977,0.05267654359340668,0.002681876067072153,0.8242583274841309,0.03881039097905159,0.051786839962005615
8,0.0027656247839331627,0.8510297536849976,0.037950579077005386,0.05258921533823013,0.0026935299392789602,0.8232637643814087,0.03543059527873993,0.051899250596761703
9,0.0027315623592585325,0.8522891402244568,0.03764267638325691,0.05226436257362366,0.002779091475531459,0.8175355195999146,0.03992510214447975,0.05271710827946663
10,0.0027338098734617233,0.8527318835258484,0.03767974302172661,0.05228585749864578,0.0029257398564368486,0.8078081011772156,0.04219885170459747,0.054090116173028946
11,0.002737915376201272,0.8526368737220764,0.0377420112490654,0.05232510343194008,0.002754640532657504,0.8191630840301514,0.03519543260335922,0.0524846687912941
12,0.0027000547852367163,0.8540634512901306,0.03735264763236046,0.05196204409003258,0.002940454985946417,0.8074802160263062,0.04199359565973282,0.05422595888376236
13,0.0027170961257070303,0.8534727692604065,0.03752460703253746,0.052125778049230576,0.002711161505430937,0.8221890926361084,0.038257282227277756,0.05206881836056709
14,0.0026790269184857607,0.8551637530326843,0.03719251602888107,0.05175932124257088,0.002696513431146741,0.8229672908782959,0.03554946556687355,0.05192796513438225
15,0.002683395752683282,0.855228841304779,0.037195079028606415,0.05180151388049126,0.002875802805647254,0.8111245632171631,0.041516225785017014,0.05362650379538536
16,0.0026749984826892614,0.8553475737571716,0.037176985293626785,0.05172038823366165,0.002892781049013138,0.8098878264427185,0.03617372736334801,0.05378458648920059
17,0.002658932004123926,0.8569656014442444,0.036996129900217056,0.05156483128666878,0.0026338878087699413,0.8273584842681885,0.03546642139554024,0.05132141709327698
18,0.002636810066178441,0.8580835461616516,0.036789219826459885,0.051349882036447525,0.002810789505019784,0.8152114152908325,0.03545351326465607,0.053016871213912964
19,0.002641805447638035,0.8572847247123718,0.036846570670604706,0.05139850452542305,0.002873529214411974,0.8118903636932373,0.038605935871601105,0.053605321794748306
20,0.002644037362188101,0.857922375202179,0.036869604140520096,0.05142020434141159,0.0026726159267127514,0.8247693181037903,0.03518564626574516,0.05169736221432686
21,0.0026312940753996372,0.8579612970352173,0.036733478307724,0.05129614472389221,0.0028691389597952366,0.8115642070770264,0.0414111502468586,0.05356435105204582
22,0.0026352168060839176,0.8576563000679016,0.036792803555727005,0.05133436620235443,0.002773196203634143,0.8177710771560669,0.03901843726634979,0.05266115441918373
23,0.002621302381157875,0.8587464690208435,0.036681946367025375,0.05119864642620087,0.0026772490236908197,0.8244268894195557,0.0362052246928215,0.051742129027843475
24,0.0026058536022901535,0.859745442867279,0.03653116896748543,0.05104757100343704,0.0026338405441492796,0.8274300694465637,0.036375779658555984,0.05132095515727997
25,0.0025931389536708593,0.8597574234008789,0.03641379624605179,0.05092287436127663,0.002685777610167861,0.8238426446914673,0.03863738849759102,0.051824480295181274
26,0.0025986304972320795,0.8598907589912415,0.03644309192895889,0.05097676068544388,0.0026322677731513977,0.8274375200271606,0.036862872540950775,0.051305629312992096
27,0.0025849733501672745,0.8602784276008606,0.03634233400225639,0.05084262788295746,0.002654803218320012,0.8261193633079529,0.03788823261857033,0.05152478814125061
28,0.002585714217275381,0.8603508472442627,0.03634036332368851,0.05084992200136185,0.0028760135173797607,0.8117398619651794,0.03948238492012024,0.05362848564982414
29,0.002593420911580324,0.860058605670929,0.03643733635544777,0.05092563480138779,0.0026809133123606443,0.8242565989494324,0.03798971697688103,0.05177752301096916
30,0.0025863670744001865,0.860022246837616,0.03635309636592865,0.0508563295006752,0.0026892407331615686,0.8237376809120178,0.038466885685920715,0.05185789242386818
31,0.002577254083007574,0.8590865731239319,0.03627578914165497,0.050766658037900925,0.002664863131940365,0.8251465559005737,0.0364612340927124,0.05162230506539345
32,0.00257151504047215,0.8616753220558167,0.03622112795710564,0.05071011185646057,0.002790908794850111,0.8164581060409546,0.03526211902499199,0.05282905697822571
33,0.0025762603618204594,0.8611384034156799,0.03622732684016228,0.05075688287615776,0.0028029116801917553,0.8161231279373169,0.040012162178754807,0.05294254049658775
34,0.0025651720352470875,0.8618005514144897,0.03617500513792038,0.05064752325415611,0.002618582919239998,0.8283789753913879,0.035675253719091415,0.05117208510637283
35,0.002555080922320485,0.8625392913818359,0.03609514981508255,0.05054780840873718,0.002594377612695098,0.8300288319587708,0.035686228424310684,0.050935037434101105
36,0.0025480170734226704,0.8624600768089294,0.03601176291704178,0.05047789588570595,0.0026489133015275,0.8265137076377869,0.03628115355968475,0.05146759748458862
37,0.0025469304528087378,0.8625494837760925,0.0360167920589447,0.050467126071453094,0.00275402027182281,0.819360613822937,0.03519250452518463,0.05247875675559044
38,0.0025620674714446068,0.8618741035461426,0.03610823675990105,0.05061688274145126,0.002632681280374527,0.8274919986724854,0.036227162927389145,0.05130965635180473
39,0.0025413206312805414,0.862851619720459,0.035935353487730026,0.05041150376200676,0.002596458187326789,0.8298256993293762,0.036227013915777206,0.05095544457435608
40,0.0025343261659145355,0.8633713126182556,0.035888656973838806,0.05034209042787552,0.002682308666408062,0.8242235779762268,0.035591255873441696,0.05179101973772049
41,0.0025308968033641577,0.8637855052947998,0.0358666367828846,0.05030801147222519,0.0027089689392596483,0.8225608468055725,0.03819696232676506,0.05204775556921959
42,0.002537243766710162,0.862636148929596,0.035939011722803116,0.05037105083465576,0.002663413295522332,0.8254321217536926,0.03764871507883072,0.05160826817154884
43,0.0025230867322534323,0.8637858629226685,0.035806894302368164,0.05023034289479256,0.0026785044465214014,0.8245494365692139,0.03649354726076126,0.05175425484776497
44,0.0025187479332089424,0.864748477935791,0.03578312695026398,0.0501871332526207,0.0026848732959479094,0.8243148326873779,0.03622816875576973,0.05181575566530228
45,0.002507709665223956,0.8646894097328186,0.0356685034930706,0.05007702857255936,0.002580041065812111,0.831066906452179,0.03687950596213341,0.05079410970211029
46,0.002504956442862749,0.8646983504295349,0.03566257283091545,0.0500495508313179,0.0026204977184534073,0.8283412456512451,0.037577901035547256,0.05119079351425171
47,0.002512152073904872,0.8645179271697998,0.03574880585074425,0.05012137442827225,0.002679219003766775,0.8242493867874146,0.03689524158835411,0.05176116153597832
48,0.0025086032692342997,0.8647290468215942,0.03568049892783165,0.05008596181869507,0.0026260290760546923,0.8279958963394165,0.036732267588377,0.051244791597127914
49,0.002498128218576312,0.8649952411651611,0.035618267953395844,0.04998128488659859,0.0026320801116526127,0.8275121450424194,0.03544064611196518,0.05130380764603615
50,0.002486575162038207,0.8638845086097717,0.03551911935210228,0.04986555874347687,0.0029532259795814753,0.8057579398155212,0.041091080754995346,0.054343584924936295
51,0.0025245908182114363,0.8640828728675842,0.03585987910628319,0.05024530366063118,0.0026363346260041,0.8269043564796448,0.03543302044272423,0.05134525150060654
52,0.0024862319696694613,0.8657445907592773,0.035503871738910675,0.04986213147640228,0.0026328435633331537,0.8273690342903137,0.03737158328294754,0.05131123587489128
53,0.0024909554049372673,0.8659340143203735,0.03556159883737564,0.049909479916095734,0.002614760072901845,0.828680694103241,0.03591811656951904,0.051134735345840454
