,loss,r2_score,mae,root_mean_squared_error,val_loss,val_r2_score,val_mae,val_root_mean_squared_error
0,0.01784125156700611,0.04040126875042915,0.09459859877824783,0.13357113301753998,0.003874930553138256,0.7440627813339233,0.044794224202632904,0.06224893406033516
1,0.005931432358920574,0.6808745265007019,0.05930611491203308,0.07701580226421356,0.0032621112186461687,0.7862355709075928,0.042837031185626984,0.05711489915847778
2,0.00471554696559906,0.7457370162010193,0.05225300416350365,0.06866983324289322,0.003001901786774397,0.8030315041542053,0.03930971398949623,0.05478961020708084
3,0.0040847379714250565,0.7804242968559265,0.04818371683359146,0.06391194462776184,0.0028327933978289366,0.8142934441566467,0.037564925849437714,0.05322398245334625
4,0.003712715581059456,0.7989802956581116,0.04556458070874214,0.06093207001686096,0.0027897616382688284,0.8170686960220337,0.03811292350292206,0.0528181791305542
5,0.0035438453778624535,0.8090588450431824,0.044322628527879715,0.059530194848775864,0.0028430535458028316,0.8133265972137451,0.039903439581394196,0.05332028865814209
6,0.0033728245180100203,0.8177703022956848,0.043039463460445404,0.05807603895664215,0.0033470597118139267,0.7782542109489441,0.04044628143310547,0.05785377696156502
7,0.003307672217488289,0.8217410445213318,0.042492058128118515,0.057512372732162476,0.002778132911771536,0.8175818920135498,0.03673204407095909,0.05270799994468689
8,0.0032233032397925854,0.8254989981651306,0.041815441101789474,0.05677414312958717,0.002844316652044654,0.813080906867981,0.039160795509815216,0.053332142531871796
9,0.003160604741424322,0.8300555944442749,0.04133804887533188,0.056219253689050674,0.002655874704942107,0.8259971141815186,0.036308929324150085,0.05153517425060272
10,0.0030614822171628475,0.8340781927108765,0.040536608546972275,0.055330660194158554,0.002744326600804925,0.8198761343955994,0.03839502111077309,0.0523863285779953
11,0.0030184006318449974,0.8373597264289856,0.0401807576417923,0.054939981549978256,0.002753194887191057,0.819238543510437,0.036945514380931854,0.052470896393060684
12,0.002989269560202956,0.8384978771209717,0.03988038748502731,0.05467422306537628,0.002859471831470728,0.8121331930160522,0.041142288595438004,0.05347404628992081
13,0.002970864763483405,0.8399990200996399,0.03974337875843048,0.05450564995408058,0.002633572556078434,0.8275013566017151,0.037098370492458344,0.05131833627820015
14,0.002884027548134327,0.844556987285614,0.03899705410003662,0.05370314419269562,0.003440630855038762,0.7715475559234619,0.03909555822610855,0.058656882494688034
