,loss,r2_score,mae,root_mean_squared_error,val_loss,val_r2_score,val_mae,val_root_mean_squared_error
0,0.016083599999547005,0.13211041688919067,0.09060012549161911,0.12682116031646729,0.003588430117815733,0.7637392282485962,0.042976949363946915,0.059903502464294434
1,0.005726906005293131,0.6913669109344482,0.058233778923749924,0.0756763368844986,0.003197487210854888,0.7898942232131958,0.04019438847899437,0.056546326726675034
2,0.004571172408759594,0.7533329725265503,0.05131630226969719,0.06761045753955841,0.002927488414570689,0.8079451322555542,0.038485754281282425,0.05410628020763397
3,0.004011434502899647,0.7838857769966125,0.04769396409392357,0.06333588808774948,0.002807456534355879,0.8158642649650574,0.037469521164894104,0.052985433489084244
4,0.0036671811249107122,0.8022491335868835,0.045248448848724365,0.06055724248290062,0.002783520147204399,0.8173297643661499,0.037320856004953384,0.052759069949388504
5,0.0034535706508904696,0.8130795359611511,0.04365987330675125,0.05876710265874863,0.0034161643125116825,0.7740784883499146,0.04786759614944458,0.05844796076416969
6,0.0033941292203962803,0.8161280155181885,0.043199069797992706,0.05825914815068245,0.005235601216554642,0.6479048132896423,0.052932363003492355,0.07235745340585709
7,0.0033507649786770344,0.8189294934272766,0.042720355093479156,0.0578857958316803,0.0027118006255477667,0.8221008777618408,0.036272406578063965,0.05207495763897896
8,0.003155670827254653,0.8294029831886292,0.04129206761717796,0.0561753511428833,0.0028126253746449947,0.81535804271698,0.03999136760830879,0.05303419753909111
9,0.003097263164818287,0.8332684636116028,0.0408497117459774,0.055653057992458344,0.00272660655900836,0.8212205171585083,0.038552433252334595,0.05221691355109215
10,0.003032081527635455,0.8366017937660217,0.040239959955215454,0.05506432428956032,0.004075472708791494,0.7275816798210144,0.04392202943563461,0.06383944302797318
11,0.003029933199286461,0.8367356657981873,0.04024660959839821,0.05504482984542847,0.002675284631550312,0.8246259093284607,0.036338526755571365,0.05172315239906311
12,0.0029569731559604406,0.8401469588279724,0.03963322192430496,0.05437805876135826,0.002877187682315707,0.8108430504798889,0.04169042408466339,0.05363944172859192
13,0.0029448627028614283,0.841586172580719,0.03953691944479942,0.054266590625047684,0.002761832671239972,0.8185514211654663,0.035825811326503754,0.05255315452814102
14,0.0028872701805084944,0.8412220478057861,0.0390293151140213,0.05373333394527435,0.003969324752688408,0.7361242771148682,0.052639055997133255,0.0630025640130043
15,0.0029646616894751787,0.8403663635253906,0.03964846581220627,0.05444871634244919,0.00286617293022573,0.8114653825759888,0.040580831468105316,0.05353664979338646
16,0.0028256839141249657,0.8475423455238342,0.038526132702827454,0.05315715819597244,0.0027311535086482763,0.8206068277359009,0.03538598492741585,0.05226043611764908
17,0.0028017668519169092,0.8482313752174377,0.03827790543437004,0.05293172225356102,0.0027420083060860634,0.8200446963310242,0.03834790736436844,0.05236419290304184
18,0.0027950520161539316,0.8483895063400269,0.03827774152159691,0.052868254482746124,0.00277626677416265,0.8178239464759827,0.03859517350792885,0.0526902861893177
19,0.002799356123432517,0.8491117358207703,0.03826494514942169,0.052908945828676224,0.002746240934357047,0.8195342421531677,0.03540337458252907,0.05240459367632866
20,0.002769671380519867,0.850492000579834,0.03799451142549515,0.05262766405940056,0.002677005250006914,0.8246167302131653,0.03757375851273537,0.05173978582024574
21,0.002757416572421789,0.8515901565551758,0.03793981298804283,0.05251111090183258,0.0029785779770463705,0.8033658266067505,0.03609616681933403,0.05457634851336479
22,0.0027310671284794807,0.8530275225639343,0.037656642496585846,0.05225960910320282,0.0026198963169008493,0.8285054564476013,0.0369868166744709,0.051184915006160736
23,0.0027105072513222694,0.8535388112068176,0.037485718727111816,0.05206254497170448,0.0028338818810880184,0.81358402967453,0.03645561635494232,0.053234223276376724
24,0.002723084995523095,0.8533615469932556,0.037589047104120255,0.05218318849802017,0.0029293501283973455,0.806933581829071,0.037105709314346313,0.054123468697071075
25,0.0027145668864250183,0.8537369966506958,0.03746391087770462,0.052101511508226395,0.002730499254539609,0.8206321001052856,0.035404760390520096,0.05225418880581856
26,0.0026810334529727697,0.8558040261268616,0.037209369242191315,0.05177869647741318,0.0026449814904481173,0.8266579508781433,0.03639429807662964,0.0514293871819973
27,0.0026833792217075825,0.8556209206581116,0.037224628031253815,0.05180134251713753,0.002816056367009878,0.8149130940437317,0.037697046995162964,0.05306651070713997
28,0.0026736888103187084,0.8562952280044556,0.0371469147503376,0.05170772597193718,0.0026965984143316746,0.823140025138855,0.03609541803598404,0.05192878097295761
29,0.0026582099962979555,0.8569681644439697,0.03701627254486084,0.051557835191488266,0.003039275063201785,0.7992631793022156,0.03665698319673538,0.055129628628492355
30,0.00266396626830101,0.8567659258842468,0.037059370428323746,0.05161363258957863,0.0026370594277977943,0.8273054361343384,0.03777506202459335,0.05135231092572212
31,0.002651498420163989,0.8566239476203918,0.03695089742541313,0.05149269849061966,0.002712080255150795,0.822280764579773,0.03894736245274544,0.052077628672122955
32,0.0026642184238880873,0.8563937544822693,0.03709989786148071,0.05161606892943382,0.0027155145071446896,0.8219714760780334,0.03806528076529503,0.052110590040683746
33,0.0026471226010471582,0.8574116826057434,0.03691281005740166,0.05145018920302391,0.00264751142822206,0.8264723420143127,0.03564773499965668,0.05145397037267685
34,0.0026436226908117533,0.8575775623321533,0.03689249977469444,0.05141615867614746,0.0027054790407419205,0.8226325511932373,0.03771921247243881,0.05201423168182373
35,0.0026378321927040815,0.8575550317764282,0.0368274487555027,0.05135982856154442,0.0028644029516726732,0.8119810819625854,0.04184240102767944,0.05352012440562248
36,0.0026395076420158148,0.8576293587684631,0.03688091039657593,0.05137614160776138,0.002994529902935028,0.8023898601531982,0.03643704205751419,0.05472228676080704
37,0.002654926385730505,0.8567769527435303,0.036955177783966064,0.051525987684726715,0.002621331252157688,0.8284071087837219,0.03695156052708626,0.05119893699884415
38,0.0026286293286830187,0.858048141002655,0.0367547832429409,0.05127016454935074,0.0028003929182887077,0.8161435127258301,0.03998011350631714,0.05291873961687088
39,0.00266330991871655,0.8566946983337402,0.0371055044233799,0.05160725861787796,0.0027779750525951385,0.8174388408660889,0.035228755325078964,0.052706506103277206
40,0.002642624778673053,0.8578515648841858,0.036854591220617294,0.05140646547079086,0.0028313235379755497,0.814212441444397,0.04073437675833702,0.05321017652750015
41,0.0026390773709863424,0.856285810470581,0.03686601296067238,0.05137195065617561,0.0026969467289745808,0.8231803178787231,0.03835571929812431,0.051932137459516525
42,0.0026356868911534548,0.8566617965698242,0.03678961843252182,0.05133894085884094,0.002835490508005023,0.813572347164154,0.03805629163980484,0.05324932560324669
43,0.0026385446544736624,0.8573115468025208,0.036837007850408554,0.051366761326789856,0.0027925518807023764,0.8163365721702576,0.037395134568214417,0.05284460261464119
44,0.002635663142427802,0.8580929636955261,0.03678958863019943,0.05133870616555214,0.002714906819164753,0.8219991326332092,0.037132661789655685,0.05210476741194725
45,0.002629659604281187,0.8582429885864258,0.036731891334056854,0.051280196756124496,0.00288411695510149,0.8100573420524597,0.03631214052438736,0.05370397865772247
46,0.002649906789883971,0.8567538261413574,0.03692210838198662,0.051477253437042236,0.0027209182735532522,0.821471631526947,0.03754749521613121,0.052162423729896545
47,0.002634618664160371,0.8580089807510376,0.036788374185562134,0.05132853612303734,0.0026962393894791603,0.8231123089790344,0.03627936914563179,0.05192532390356064
48,0.0026301522739231586,0.8579721450805664,0.0367727093398571,0.05128500983119011,0.0027688760310411453,0.8183990120887756,0.04034758731722832,0.052620116621255875
49,0.002638778416439891,0.8573312163352966,0.03686833754181862,0.051369041204452515,0.002750582993030548,0.8195084929466248,0.03701811283826828,0.052445992827415466
50,0.002644765190780163,0.8566098809242249,0.036884602159261703,0.05142729729413986,0.002885162364691496,0.8104938864707947,0.0420999638736248,0.053713709115982056
51,0.0026432645972818136,0.8576008081436157,0.036913543939590454,0.05141269415616989,0.002728590741753578,0.8210055828094482,0.035483237355947495,0.052235912531614304
52,0.0026360931806266308,0.857602059841156,0.03677796199917793,0.05134289711713791,0.0026352289132773876,0.8272793889045715,0.03587190806865692,0.05133447423577309
53,0.0026236262638121843,0.8584216237068176,0.03667203709483147,0.0512213408946991,0.0026452781166881323,0.8267260789871216,0.03597072511911392,0.05143225938081741
54,0.0026260700542479753,0.8587985038757324,0.036714449524879456,0.051245201379060745,0.0027837029192596674,0.8168725371360779,0.035472653806209564,0.05276080220937729
55,0.0026248921640217304,0.8588553071022034,0.03668738901615143,0.051233697682619095,0.0027681980282068253,0.8182251453399658,0.03945482522249222,0.05261366069316864
56,0.002614004071801901,0.8592575788497925,0.03664019703865051,0.05112733319401741,0.0026421016082167625,0.8269004225730896,0.03654732555150986,0.05140136927366257
57,0.002619632985442877,0.8591489791870117,0.03664020448923111,0.0511823445558548,0.0026734855491667986,0.824703574180603,0.03595438599586487,0.05170575529336929
58,0.0026178299449384212,0.8582389950752258,0.03665001690387726,0.05116472765803337,0.002729991218075156,0.8209460973739624,0.038318831473588943,0.05224931612610817
